"","run_id","start","end","tot_q_m3","duration_hrs","intensity_m3_hr","filter_para","sf_thresh","storm_id","water_yield_mm","constit_yield_mm"
"460","FC = 0.996, SFT = 0.12",2018-11-13,"2018-11-14 19:15:00",51123.033950065,36.75,1391.10296462762,0.996,"0.12","storm_89",1.06284893867079,1.06284893867079
"461","FC = 0.996, SFT = 0.12",2018-11-14,"2018-11-19 06:00:00",513292.477914387,106,4842.38186711686,0.996,"0.12","storm_90",10.6713612872014,10.6713612872014
"462","FC = 0.98, SFT = 0.12",2014-07-27,"2014-07-28 04:00:00",6682.13865434888,9.5,703.38301624725,0.98,"0.12","storm_1",0.138921801545715,0.138921801545715
"463","FC = 0.98, SFT = 0.12",2014-07-28,"2014-07-29 11:15:00",41907.0251986057,23,1822.04457385242,0.98,"0.12","storm_2",0.871247925126937,0.871247925126937
"464","FC = 0.98, SFT = 0.12",2014-07-31,"2014-07-31 20:00:00",2339.50330127727,4,584.875825319318,0.98,"0.12","storm_3",0.0486383222718768,0.0486383222718768
"465","FC = 0.98, SFT = 0.12",2014-08-13,"2014-08-14 09:30:00",25150.492728131,17.25,1457.99957844238,0.98,"0.12","storm_4",0.52287926669711,0.52287926669711
"466","FC = 0.98, SFT = 0.12",2014-09-06,"2014-09-06 22:00:00",5221.77646475867,8,652.722058094833,0.98,"0.12","storm_5",0.108560841263174,0.108560841263174
"467","FC = 0.98, SFT = 0.12",2014-10-04,"2014-10-05 08:45:00",18802.5107414239,17.5,1074.42918522422,0.98,"0.12","storm_6",0.390904589218792,0.390904589218792
"468","FC = 0.98, SFT = 0.12",2014-10-16,"2014-10-17 03:15:00",18466.2871168571,15.75,1172.46267408616,0.98,"0.12","storm_7",0.383914493073952,0.383914493073952
"469","FC = 0.98, SFT = 0.12",2014-10-18,"2014-10-19 01:45:00",6195.92800206615,10,619.592800206615,0.98,"0.12","storm_8",0.128813471976427,0.128813471976427
"470","FC = 0.98, SFT = 0.12",2014-10-23,"2014-10-24 05:45:00",7005.4444825038,11.5,609.169085435113,0.98,"0.12","storm_9",0.14564333643459,0.14564333643459
"471","FC = 0.98, SFT = 0.12",2014-11-07,"2014-11-08 13:00:00",6097.78139700887,7,871.111628144124,0.98,"0.12","storm_10",0.126773002016816,0.126773002016816
"472","FC = 0.98, SFT = 0.12",2015-04-07,"2015-04-08 07:30:00",9422.2890164145,15,628.1526010943,0.98,"0.12","storm_11",0.195889584540842,0.195889584540842
"473","FC = 0.98, SFT = 0.12",2015-04-09,"2015-04-10 10:00:00",13332.8301115221,18.25,730.566033508058,0.98,"0.12","storm_12",0.277189815208359,0.277189815208359
"474","FC = 0.98, SFT = 0.12",2015-04-12,"2015-04-12 06:00:00",2663.1690325532,5.5,484.21255137331,0.98,"0.12","storm_13",0.0553673395541206,0.0553673395541206
"475","FC = 0.98, SFT = 0.12",2015-04-13,"2015-04-13 07:45:00",2097.1430816423,4.5,466.031795920511,0.98,"0.12","storm_14",0.0435996482669917,0.0435996482669917
"476","FC = 0.98, SFT = 0.12",2015-04-14,"2015-04-14 10:15:00",2715.03380922708,5.25,517.149296995634,0.98,"0.12","storm_15",0.0564456093394403,0.0564456093394403
"477","FC = 0.98, SFT = 0.12",2015-04-21,"2015-04-22 08:15:00",36694.7603846786,25.5,1439.01021116387,0.98,"0.12","storm_16",0.762884831282299,0.762884831282299
"478","FC = 0.98, SFT = 0.12",2015-04-22,"2015-04-23 13:15:00",27673.9709754988,20.25,1366.61585064191,0.98,"0.12","storm_17",0.575342431923051,0.575342431923051
"479","FC = 0.98, SFT = 0.12",2015-05-10,"2015-05-11 05:30:00",5536.44090997831,8.5,651.345989409213,0.98,"0.12","storm_18",0.115102721621171,0.115102721621171
"480","FC = 0.98, SFT = 0.12",2015-05-11,"2015-05-12 14:30:00",23418.7603234303,23,1018.20697058393,0.98,"0.12","storm_19",0.486876514000631,0.486876514000631
"481","FC = 0.98, SFT = 0.12",2015-05-30,"2015-05-31 18:30:00",29129.5912840353,24.25,1201.22025913547,0.98,"0.12","storm_20",0.605604808399901,0.605604808399901
"482","FC = 0.98, SFT = 0.12",2015-06-01,"2015-06-02 06:15:00",46628.2487963232,30.25,1541.42971227515,0.98,"0.12","storm_21",0.969402261877822,0.969402261877822
"483","FC = 0.98, SFT = 0.12",2015-06-05,"2015-06-06 09:45:00",13064.9708865825,14,933.212206184465,0.98,"0.12","storm_22",0.271621016353067,0.271621016353067
"484","FC = 0.98, SFT = 0.12",2015-06-08,"2015-06-25 07:15:00",19514.2964084806,17.25,1131.26355991192,0.98,"0.12","storm_23",0.40570262803494,0.40570262803494
"485","FC = 0.98, SFT = 0.12",2015-06-28,"2015-06-29 16:00:00",60166.9440086785,36.5,1648.4094248953,0.98,"0.12","storm_24",1.25087201681244,1.25087201681244
"486","FC = 0.98, SFT = 0.12",2015-07-01,"2015-07-03 10:15:00",308066.547035252,49.5,6223.56660677278,0.98,"0.12","storm_25",6.40470991757282,6.40470991757282
"487","FC = 0.98, SFT = 0.12",2015-07-04,"2015-07-05 09:45:00",18052.7121901764,15.75,1146.20394858263,0.98,"0.12","storm_26",0.375316261750029,0.375316261750029
"488","FC = 0.98, SFT = 0.12",2015-08-11,"2015-08-12 10:30:00",21808.2415582855,25,872.329662331418,0.98,"0.12","storm_27",0.45339379539055,0.45339379539055
"489","FC = 0.98, SFT = 0.12",2015-08-21,"2015-08-21 17:30:00",14091.1677202039,13,1083.93597847722,0.98,"0.12","storm_28",0.292955669858709,0.292955669858709
"490","FC = 0.98, SFT = 0.12",2015-09-13,"2015-09-14 08:15:00",17947.7589645757,15.5,1157.91993319843,0.98,"0.12","storm_29",0.373134282007811,0.373134282007811
"491","FC = 0.98, SFT = 0.12",2015-09-29,"2015-10-01 14:45:00",155918.267286007,44,3543.59698377289,0.98,"0.12","storm_30",3.24154401842011,3.24154401842011
"492","FC = 0.98, SFT = 0.12",2015-10-09,"2015-10-10",20326.6491773199,18,1129.25828762888,0.98,"0.12","storm_31",0.422591458987939,0.422591458987939
"493","FC = 0.98, SFT = 0.12",2015-10-28,"2015-10-30 11:30:00",103747.855322679,41.5,2499.94832102842,0.98,"0.12","storm_32",2.15692006907857,2.15692006907857
"494","FC = 0.98, SFT = 0.12",2015-11-13,"2015-11-13 10:30:00",7138.3708633094,10.5,679.844844124705,0.98,"0.12","storm_33",0.148406878655081,0.148406878655081
"495","FC = 0.98, SFT = 0.12",2016-03-28,"2016-03-29 13:30:00",30846.8658121885,26.75,1153.15386213789,0.98,"0.12","storm_34",0.641306981542381,0.641306981542381
"496","FC = 0.98, SFT = 0.12",2016-04-07,"2016-04-09 00:45:00",23823.0529581806,28,850.823319935021,0.98,"0.12","storm_35",0.495281766282341,0.495281766282341
"497","FC = 0.98, SFT = 0.12",2016-04-26,"2016-04-27 01:00:00",5210.47835197404,10.25,508.339351412102,0.98,"0.12","storm_36",0.108325953263494,0.108325953263494
"498","FC = 0.98, SFT = 0.12",2016-05-02,"2016-05-03 04:30:00",14063.347373338,13.75,1022.78889987913,0.98,"0.12","storm_37",0.292377284268981,0.292377284268981
"499","FC = 0.98, SFT = 0.12",2016-05-08,"2016-05-08 21:45:00",12523.5106210685,12.5,1001.88084968548,0.98,"0.12","storm_38",0.26036404617606,0.26036404617606
"500","FC = 0.98, SFT = 0.12",2016-05-29,"2016-05-30 02:30:00",3666.43547730106,6.25,586.629676368169,0.98,"0.12","storm_39",0.0762252697983588,0.0762252697983588
"501","FC = 0.98, SFT = 0.12",2016-06-05,"2016-06-06 08:15:00",35750.8370954214,19.5,1833.37626130366,0.98,"0.12","storm_40",0.743260646474458,0.743260646474458
"502","FC = 0.98, SFT = 0.12",2016-08-16,"2016-08-17 07:15:00",7409.06420794974,9.25,800.979914372945,0.98,"0.12","storm_41",0.154034598917874,0.154034598917874
"503","FC = 0.98, SFT = 0.12",2016-10-22,"2016-10-23 12:15:00",17781.8592930293,28,635.066403322474,0.98,"0.12","storm_42",0.369685224387303,0.369685224387303
"504","FC = 0.98, SFT = 0.12",2016-11-03,"2016-11-03 23:30:00",4937.75577247059,9,548.63953027451,0.98,"0.12","storm_43",0.102656045165709,0.102656045165709
"505","FC = 0.98, SFT = 0.12",2016-11-20,"2016-11-21 05:30:00",12205.2407959282,15.75,774.935923550997,0.98,"0.12","storm_44",0.253747209894557,0.253747209894557
"506","FC = 0.98, SFT = 0.12",2016-11-30,"2016-12-01 19:45:00",7480.51534241313,8,935.064417801641,0.98,"0.12","storm_45",0.155520069488838,0.155520069488838
"507","FC = 0.98, SFT = 0.12",2018-04-13,"2018-04-15 02:45:00",69708.3536450494,31.25,2230.66731664158,0.98,"0.12","storm_46",1.4492381215187,1.4492381215187
"508","FC = 0.98, SFT = 0.12",2018-04-16,"2018-04-18 11:30:00",166963.878412655,47.5,3515.02901921379,0.98,"0.12","storm_47",3.4711825033816,3.4711825033816
"509","FC = 0.98, SFT = 0.12",2018-04-25,"2018-04-27 08:30:00",80369.0827340075,41.75,1925.00796967683,0.98,"0.12","storm_48",1.67087490091492,1.67087490091492
"510","FC = 0.98, SFT = 0.12",2018-04-29,"2018-05-01 12:15:00",138660.256439529,51.25,2705.56597930788,0.98,"0.12","storm_49",2.88274961412742,2.88274961412742
"511","FC = 0.98, SFT = 0.12",2018-05-04,"2018-05-05 13:00:00",29395.4032522918,17.75,1656.07905646715,0.98,"0.12","storm_50",0.611131044746192,0.611131044746192
"512","FC = 0.98, SFT = 0.12",2018-05-15,"2018-05-16 01:30:00",17901.1189164747,14.75,1213.63518077795,0.98,"0.12","storm_51",0.372164634438144,0.372164634438144
"513","FC = 0.98, SFT = 0.12",2018-05-22,"2018-05-23 09:00:00",9672.4939760326,13.25,729.999545360951,0.98,"0.12","storm_52",0.201091350853069,0.201091350853069
"514","FC = 0.98, SFT = 0.12",2018-06-02,"2018-06-02 08:15:00",3760.43405045516,5.5,683.715281900939,0.98,"0.12","storm_53",0.0781795020884649,0.0781795020884649
"515","FC = 0.98, SFT = 0.12",2018-06-04,"2018-06-04 17:30:00",5361.40861879775,9.25,579.611742572729,0.98,"0.12","storm_54",0.111463796648602,0.111463796648602
"516","FC = 0.98, SFT = 0.12",2018-06-18,"2018-06-19 17:15:00",108510.723614692,26.75,4056.47564914735,0.98,"0.12","storm_55",2.25594019988964,2.25594019988964
"517","FC = 0.98, SFT = 0.12",2018-06-27,"2018-06-28 22:30:00",7759.27381157489,8.75,886.774149894273,0.98,"0.12","storm_56",0.161315463858106,0.161315463858106
"518","FC = 0.98, SFT = 0.12",2018-07-25,"2018-07-26 10:45:00",53817.1660269739,14,3844.08328764099,0.98,"0.12","storm_57",1.11886000056079,1.11886000056079
"519","FC = 0.98, SFT = 0.12",2018-08-07,"2018-08-08 02:45:00",4406.70328550942,7,629.52904078706,0.98,"0.12","storm_58",0.0916154529211937,0.0916154529211937
"520","FC = 0.98, SFT = 0.12",2018-08-18,"2018-08-18 10:00:00",5725.0013782459,9.5,602.631724025885,0.98,"0.12","storm_59",0.11902289767663,0.11902289767663
"521","FC = 0.98, SFT = 0.12",2018-09-11,"2018-09-11 14:00:00",17531.4124350749,13.5,1298.62314333888,0.98,"0.12","storm_60",0.364478429003636,0.364478429003636
"522","FC = 0.98, SFT = 0.12",2018-09-21,"2018-09-21 20:00:00",12460.5755054911,12.25,1017.18983718295,0.98,"0.12","storm_61",0.259055623814784,0.259055623814784
"523","FC = 0.98, SFT = 0.12",2018-09-26,"2018-09-27 06:30:00",27051.0028548006,14.75,1833.96629524072,0.98,"0.12","storm_62",0.562390911742217,0.562390911742217
"524","FC = 0.98, SFT = 0.12",2018-10-02,"2018-10-03 06:30:00",24869.2837169357,19.75,1259.20423883219,0.98,"0.12","storm_63",0.517032925508019,0.517032925508019
"525","FC = 0.98, SFT = 0.12",2018-10-03,"2018-10-03 11:30:00",2011.39520123335,4.25,473.26945911373,0.98,"0.12","storm_64",0.0418169480505894,0.0418169480505894
"526","FC = 0.98, SFT = 0.12",2018-10-11,"2018-10-12 11:15:00",53443.8520215632,26.5,2016.74913288918,0.98,"0.12","storm_65",1.11109879462709,1.11109879462709
"527","FC = 0.98, SFT = 0.12",2018-10-27,"2018-10-28 07:30:00",13229.7080922788,16,826.856755767426,0.98,"0.12","storm_66",0.275045906284383,0.275045906284383
"528","FC = 0.98, SFT = 0.12",2018-11-01,"2018-11-02 20:15:00",47859.3574347449,22.75,2103.70801910967,0.98,"0.12","storm_67",0.994997036065382,0.994997036065382
"529","FC = 0.98, SFT = 0.12",2018-11-03,"2018-11-05 04:30:00",125724.441749812,50.75,2477.32890147413,0.98,"0.12","storm_68",2.61381375779236,2.61381375779236
"530","FC = 0.98, SFT = 0.12",2018-11-06,"2018-11-07 02:15:00",7043.06917547434,9.75,722.36606927942,0.98,"0.12","storm_69",0.146425554583666,0.146425554583666
"531","FC = 0.98, SFT = 0.12",2018-11-09,"2018-11-11 00:15:00",30673.6782622249,27,1136.06215786018,0.98,"0.12","storm_70",0.637706408778065,0.637706408778065
"532","FC = 0.98, SFT = 0.12",2018-11-13,"2018-11-14 19:15:00",35562.8419531419,33.75,1053.71383564865,0.98,"0.12","storm_71",0.739352223558043,0.739352223558043
"533","FC = 0.98, SFT = 0.12",2018-11-14,"2018-11-16 03:30:00",449650.479649543,31.5,14274.6184015728,0.98,"0.12","storm_72",9.34824282015681,9.34824282015681
