"","run_id","start","end","tot_q_m3","duration_hrs","intensity_m3_hr","filter_para","sf_thresh","storm_id"
"175","FC = 0.996, SFT = 0.12","2015-09-30 07:45:00","2015-10-02 17:00:00",125278.757395032,57.5,2178.76099817447,"0.996","0.12","storm_29"
"176","FC = 0.996, SFT = 0.12","2015-10-09 21:15:00","2015-10-11 04:00:00",24613.6324830399,31,793.988144614191,"0.996","0.12","storm_30"
"177","FC = 0.996, SFT = 0.12","2015-10-28 21:15:00","2015-10-31 18:00:00",190736.208426448,69,2764.29287574562,"0.996","0.12","storm_31"
"178","FC = 0.996, SFT = 0.12","2015-11-01 18:15:00","2015-11-02 17:00:00",13672.9495105404,23,594.476065675669,"0.996","0.12","storm_32"
"179","FC = 0.996, SFT = 0.12","2015-11-13 08:45:00","2015-11-16 00:45:00",108265.987614459,64.25,1685.07373719002,"0.996","0.12","storm_33"
"180","FC = 0.996, SFT = 0.12","2015-11-20 01:30:00","2015-11-20 14:30:00",87480.6918183627,13.25,6602.31636365001,"0.996","0.12","storm_34"
"181","FC = 0.98, SFT = 0.12","2015-04-08 19:45:00","2015-04-09 02:30:00",3508.00367192684,7,501.143381703834,"0.98","0.12","storm_1"
"182","FC = 0.98, SFT = 0.12","2015-04-09 15:15:00","2015-04-12 06:15:00",172970.560224319,63.25,2734.71241461374,"0.98","0.12","storm_2"
"183","FC = 0.98, SFT = 0.12","2015-04-12 18:00:00","2015-04-13 06:00:00",11071.5199643233,12.25,903.797548108027,"0.98","0.12","storm_3"
"184","FC = 0.98, SFT = 0.12","2015-04-13 18:00:00","2015-04-16 04:00:00",72095.2713789102,58.25,1237.68706229889,"0.98","0.12","storm_4"
"185","FC = 0.98, SFT = 0.12","2015-04-20 12:00:00","2015-04-22 11:45:00",111430.913001924,48,2321.47735420675,"0.98","0.12","storm_5"
"186","FC = 0.98, SFT = 0.12","2015-04-22 18:45:00","2015-04-23 22:45:00",59736.2874514911,28.25,2114.55884784039,"0.98","0.12","storm_6"
"187","FC = 0.98, SFT = 0.12","2015-04-24 02:45:00","2015-04-25 06:00:00",17163.6506569223,27.5,624.13275116081,"0.98","0.12","storm_7"
"188","FC = 0.98, SFT = 0.12","2015-04-27 13:30:00","2015-04-28 14:45:00",19910.5003287299,25.5,780.803934459994,"0.98","0.12","storm_8"
"189","FC = 0.98, SFT = 0.12","2015-04-28 16:00:00","2015-04-28 19:00:00",1446.20771975509,3.25,444.986990693874,"0.98","0.12","storm_9"
"190","FC = 0.98, SFT = 0.12","2015-04-28 21:00:00","2015-04-28 22:45:00",888.011024936835,2,444.005512468417,"0.98","0.12","storm_10"
"191","FC = 0.98, SFT = 0.12","2015-04-30 16:15:00","2015-05-01 03:45:00",6488.9754954991,11.75,552.253233659498,"0.98","0.12","storm_11"
"192","FC = 0.98, SFT = 0.12","2015-05-11 04:15:00","2015-05-11 09:00:00",2322.90174339834,5,464.580348679668,"0.98","0.12","storm_12"
"193","FC = 0.98, SFT = 0.12","2015-05-11 23:30:00","2015-05-13 05:15:00",23571.5321001584,30,785.717736671945,"0.98","0.12","storm_13"
"194","FC = 0.98, SFT = 0.12","2015-05-27 20:45:00","2015-05-28 08:15:00",15501.4599189818,11.75,1319.27318459419,"0.98","0.12","storm_14"
"195","FC = 0.98, SFT = 0.12","2015-05-30 23:45:00","2015-06-04 15:15:00",340362.005886377,111.75,3045.74501911747,"0.98","0.12","storm_15"
"196","FC = 0.98, SFT = 0.12","2015-06-06 03:00:00","2015-06-06 21:00:00",15998.197565024,18.25,876.613565206794,"0.98","0.12","storm_16"
"197","FC = 0.98, SFT = 0.12","2015-06-08 15:30:00","2015-06-09 05:30:00",8361.38811586343,14.25,586.764078306206,"0.98","0.12","storm_17"
"198","FC = 0.98, SFT = 0.12","2015-06-09 08:30:00","2015-06-12 02:15:00",446314.673606194,66,6762.34353948779,"0.98","0.12","storm_18"
"199","FC = 0.98, SFT = 0.12","2015-06-12 20:45:00","2015-06-15 01:45:00",281039.704020091,53.25,5277.7409205651,"0.98","0.12","storm_19"
"200","FC = 0.98, SFT = 0.12","2015-06-16 13:15:00","2015-06-18 00:45:00",76564.9770601909,35.75,2141.67768000534,"0.98","0.12","storm_20"
"201","FC = 0.98, SFT = 0.12","2015-06-19 00:30:00","2015-06-20 05:15:00",66760.7542234146,29,2302.09497322119,"0.98","0.12","storm_21"
"202","FC = 0.98, SFT = 0.12","2015-06-21 08:45:00","2015-06-25",552589.117448471,87.5,6315.3041994111,"0.98","0.12","storm_22"
"203","FC = 0.98, SFT = 0.12","2015-06-25 04:15:00","2015-06-25 19:45:00",7738.1781634329,15.75,491.312899265581,"0.98","0.12","storm_23"
"204","FC = 0.98, SFT = 0.12","2015-06-28 12:00:00","2015-06-29 11:30:00",22194.5326639213,23.75,934.506638480897,"0.98","0.12","storm_24"
"205","FC = 0.98, SFT = 0.12","2015-07-01 13:15:00","2015-07-03 14:15:00",164281.438324657,44.75,3671.09359384709,"0.98","0.12","storm_25"
"206","FC = 0.98, SFT = 0.12","2015-07-03 21:45:00","2015-07-04 00:45:00",1858.16215777854,3.25,571.742202393398,"0.98","0.12","storm_26"
"207","FC = 0.98, SFT = 0.12","2015-07-05 18:30:00","2015-07-05 21:15:00",1727.31873418784,3,575.772911395948,"0.98","0.12","storm_27"
"208","FC = 0.98, SFT = 0.12","2015-07-08 07:00:00","2015-07-09 05:15:00",43455.8008484902,22.5,1931.36892659956,"0.98","0.12","storm_28"
"209","FC = 0.98, SFT = 0.12","2015-07-18 08:00:00","2015-07-19 03:00:00",30859.8096799708,19.25,1603.10699636212,"0.98","0.12","storm_29"
"210","FC = 0.98, SFT = 0.12","2015-07-19 08:45:00","2015-07-21 03:15:00",185090.387722383,42.75,4329.59971280428,"0.98","0.12","storm_30"
"211","FC = 0.98, SFT = 0.12","2015-07-21 16:00:00","2015-07-23 19:30:00",182042.445165577,51.75,3517.72840899667,"0.98","0.12","storm_31"
"212","FC = 0.98, SFT = 0.12","2015-07-28 00:45:00","2015-07-29",44750.2225847556,23.5,1904.26479084067,"0.98","0.12","storm_32"
"213","FC = 0.98, SFT = 0.12","2015-07-30 22:00:00","2015-07-31 08:00:00",8993.71156771928,10.25,877.435274899442,"0.98","0.12","storm_33"
"214","FC = 0.98, SFT = 0.12","2015-08-11 19:45:00","2015-08-12 05:45:00",5849.61247386745,10.25,570.693899889508,"0.98","0.12","storm_34"
"215","FC = 0.98, SFT = 0.12","2015-09-08 11:15:00","2015-09-08 20:15:00",4806.1164224376,9.25,519.580153777038,"0.98","0.12","storm_35"
"216","FC = 0.98, SFT = 0.12","2015-09-14 12:30:00","2015-09-15 07:45:00",17082.1115081122,19.5,876.005718364727,"0.98","0.12","storm_36"
"217","FC = 0.98, SFT = 0.12","2015-09-30 08:45:00","2015-10-01 17:45:00",80172.1658723325,33.25,2411.19295856639,"0.98","0.12","storm_37"
"218","FC = 0.98, SFT = 0.12","2015-10-09 21:45:00","2015-10-10 14:45:00",13056.846939793,17.25,756.918663176406,"0.98","0.12","storm_38"
"219","FC = 0.98, SFT = 0.12","2015-10-28 21:15:00","2015-10-30 21:15:00",120062.404483605,48.25,2488.33998929752,"0.98","0.12","storm_39"
"220","FC = 0.98, SFT = 0.12","2015-11-01 21:30:00","2015-11-02 02:30:00",2568.32190584976,5.25,489.204172542812,"0.98","0.12","storm_40"
"221","FC = 0.98, SFT = 0.12","2015-11-13 09:15:00","2015-11-14 21:00:00",56648.6721873817,36,1573.57422742727,"0.98","0.12","storm_41"
"222","FC = 0.98, SFT = 0.12","2015-11-20 01:45:00","2015-11-20 14:30:00",79233.7990889286,13,6094.90762222528,"0.98","0.12","storm_42"
