"","storm_id","start","end","tot_q_m3","tot_constit_mgN","duration_hrs","water_yield_mm","constit_yield_mm","intensity_m3_hr"
"197","storm_220","2015-10-28 12:15:00","2015-10-31 13:15:00",487642.5,16847928.9,70.25,29.2001497005988,1.00885801796407,6941.53024911032
"198","storm_221","2015-11-13 03:45:00","2015-11-15 11:00:00",226600.2,610112.7,55.5,13.568874251497,0.0365336946107784,4082.88648648649
"199","storm_222","2015-11-15 13:00:00","2015-11-17 01:30:00",52226.1,1098354.6,36.75,3.12731137724551,0.0657697365269461,1421.11836734694
"200","storm_223","2016-03-30 15:30:00","2016-04-03 11:00:00",718410.6,196022825.1,91.75,43.0185988023952,11.7378937185629,7830.08828337875
"201","storm_224","2016-04-03 23:15:00","2016-04-04 22:45:00",49389.3,15883140.6,23.75,2.95744311377245,0.951086263473054,2079.54947368421
"202","storm_225","2014-08-07 02:15:00","2014-08-07 14:30:00",21636,3082917.6,12.5,1.29556886227545,0.184605844311377,1730.88
"203","storm_226","2016-04-05 01:00:00","2016-04-05 23:45:00",28207.8,8942631.3,23,1.68908982035928,0.535486904191617,1226.42608695652
"204","storm_227","2016-04-06 02:00:00","2016-04-06 17:00:00",15158.7,4706631,15.25,0.907706586826347,0.281834191616766,994.013114754098
"205","storm_228","2016-04-07 12:15:00","2016-04-09 01:00:00",250678.8,57104763.3,37,15.0107065868263,3.41944690419162,6775.1027027027
"206","storm_229","2016-04-10 03:30:00","2016-04-10 20:30:00",19304.1,5347765.8,12.5,1.15593413173653,0.320225497005988,1544.328
"207","storm_230","2016-04-11 14:45:00","2016-04-14 08:00:00",484934.4,119209329,65.5,29.0379880239521,7.13828317365269,7403.5786259542
"208","storm_231","2016-04-14 14:15:00","2016-04-15 06:30:00",35252.1,10636569.9,16.5,2.11090419161677,0.636920353293413,2136.49090909091
"209","storm_232","2016-04-15 14:30:00","2016-04-16 09:45:00",30519,9127892.7,19.5,1.82748502994012,0.546580401197605,1565.07692307692
"210","storm_233","2016-04-16 15:00:00","2016-04-17 10:15:00",26444.7,7724581.2,19.5,1.58351497005988,0.46254977245509,1356.13846153846
"211","storm_234","2016-04-17 15:00:00","2016-04-18 10:30:00",39935.7,11282875.2,19.75,2.39135928143713,0.675621269461078,2022.06075949367
"212","storm_235","2016-04-18 10:45:00","2016-04-20 10:00:00",263191.5,67402427.4,47.5,15.7599700598802,4.03607349700599,5540.87368421053
