"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09"
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-06-15","3.58",,"0.00","0.0","0.0","67","81","60","  330","  330","25.1","30.0","    1",,"    1",,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-06-16","3.80",,"0.26","0.0","0.0","67","77","59","  320","  320","15.0","19.9","    1",,"    1",,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-06-17","8.05",,"0.34","0.0","0.0","61","62","59","  360","   10","17.0","21.9","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-06-18","8.05",,"0.00","0.0","0.0","59","63","54","  350","  360","16.1","21.0","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-06-19","4.03",,"0.00","0.0","0.0","62","74","51","  360","  340","12.1","16.1","    1","    1",,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-06-20","5.59",,"0.00","0.0","0.0","66","80","53","  340","  320","15.0","17.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-06-21","4.70",,"0.00","0.0","0.0","71","82","58","  150","  360","10.1","13.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-06-22","4.25",,"0.00","0.0","0.0","71","84","58","  250","  320","10.1","17.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-06-23","4.92",,"0.00","0.0","0.0","73","87","58","  200","  200","12.1","16.1",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-06-24","6.71",,"0.75","0.0","0.0","76","79","71","  200","  200","14.1","19.9","    1",,"    1",,,,"    1",
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-06-25","4.70",,"0.07","0.0","0.0","74","83","69","   30","  350","12.1","15.0","    1",,,,,,"    1",
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-06-26","6.93",,"0.06","0.0","0.0","74","85","67","  150","  190","21.9","31.1","    1",,"    1",,,,"    1",
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-06-27","6.26",,"0.15","0.0","0.0","72","80","66","  160","  150","15.0","19.9","    1",,"    1",,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-06-28","8.72",,"0.25","0.0","0.0","72","78","65","  190","  200","19.9","25.9","    1",,"    1",,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-06-29","4.25",,"0.00","0.0","0.0","67","74","64","  190","  190","10.1","12.1",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-06-30","3.58",,"0.00","0.0","0.0","73","86","61","  190","  190","12.1","13.0","    1",,,,,,"    1",
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-07-01","8.50",,"0.04","0.0","0.0","77","86","66","  170","  180","21.0","27.1","    1",,,,,,"    1",
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-07-02","8.28",,"0.07","0.0","0.0","71","73","66","  190","  190","21.9","31.1","    1",,,,,,"    1",
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-07-03","3.58",,"0.00","0.0","0.0","73","79","68","  330","  340","8.9","12.1",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-07-04","4.47",,"0.00","0.0","0.0","77","90","67","  330","  330","30.0","38.0","    1",,"    1",,,,"    1",
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-07-05","3.58",,"0.00","0.0","0.0","77","92","65","  260","  310","12.1","17.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-07-06","5.37",,"0.00","0.0","0.0","82","93","72","  200","  190","14.1","17.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-07-07","5.82",,"0.04","0.0","0.0","79","87","71","  200","  200","16.1","21.9","    1",,"    1",,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-07-08","3.36",,"0.00","0.0","0.0","76","89","68","  360","  360","12.1","14.1","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-07-09","4.70",,"0.24","0.0","0.0","77","86","63","  130","  140","32.0","38.9","    1",,"    1",,,,"    1",
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-07-10","5.37",,"1.64","0.0","0.0","70","71","67","   10","   10","14.1","19.0","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-07-11","6.26",,"0.50","0.0","0.0","73","86","67","  190","  320","16.1","25.1","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-07-12","6.49",,"0.00","0.0","0.0","76","84","65","  330","   70","15.0","23.9",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-07-13","8.28",,"0.05","0.0","0.0","73","90","64","  190","  170","25.9","38.0","    1",,"    1",,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-07-14","4.47",,"0.14","0.0","0.0","73","84","64","  290","  270","15.0","19.9","    1",,"    1",,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-07-15","4.92",,"0.00","0.0","0.0","75","87","65","  230","  320","15.0","25.1","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-07-16","4.47",,"0.97","0.0","0.0","76","84","70","  320","  230","15.0","21.9","    1",,"    1",,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-07-17","7.16",,"0.00","0.0","0.0","77","87","70","  200","  200","17.0","21.9","    1",,,,,,"    1",
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-07-18","4.92",,"0.10","0.0","0.0","74","85","68","  270","  260","19.9","27.1","    1",,"    1",,,,"    1",
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-07-19","5.14",,"0.00","0.0","0.0","73","82","63","   10","   20","15.0","18.1","    1",,,,,,"    1",
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-07-20","4.03",,"0.00","0.0","0.0","72","84","60","  190","  210","10.1","16.1",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-07-21","7.83",,"0.81","0.0","0.0","72","81","65","  320","  200","21.9","30.0","    1",,"    1",,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-07-22","3.80",,"0.00","0.0","0.0","69","78","63","  180","  270","8.9","14.1",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-07-23","2.91",,"0.00","0.0","0.0","71","85","59","  190","  200","13.0","16.1",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-07-24","5.14",,"0.07","0.0","0.0","72","85","62","  210","  130","16.1","23.9",,,"    1",,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-07-25","4.92",,"0.00","0.0","0.0","73","84","66","  200","  190","14.1","17.0",,,"    1",,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-07-26","9.84",,"0.00","0.0","0.0","76","87","68","  200","  190","18.1","21.9",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-07-27","5.82",,"0.73","0.0","0.0","75","80","68","  340","  190","16.1","19.9","    1",,"    1",,,,"    1",
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-07-28","5.59",,"0.00","0.0","0.0","76","91","66","  200","  190","18.1","25.1","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-07-29","7.61",,"0.44","0.0","0.0","71","75","58","  340","  340","17.0","27.1","    1",,"    1",,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-07-30","6.71",,"0.00","0.0","0.0","65","77","57","  340","  350","17.0","21.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-07-31","4.92",,"0.05","0.0","0.0","67","74","57","  340","   10","18.1","23.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-08-01","4.03",,"0.00","0.0","0.0","64","74","52","  350","  350","15.0","19.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-08-02","3.36",,"0.00","0.0","0.0","65","78","51","  140","  360","8.1","13.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-08-03","12.97",,"0.33","0.0","0.0","67","77","60","  190","  210","21.9","32.0","    1",,"    1",,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-08-04","7.16",,"0.37","0.0","0.0","67","71","63","  190","  180","23.0","29.1","    1",,"    1",,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-08-05","3.36",,"0.00","0.0","0.0","68","79","58","   10","  330","13.0","18.1","    1","    1",,,,,"    1",
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-08-06","3.58",,"0.00","0.0","0.0","69","82","56","  340","  340","14.1","17.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-08-07","7.38",,"0.04","0.0","0.0","68","74","63","  150","  130","19.9","25.9","    1",,,,,,"    1",
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-08-08","7.38",,"0.90","0.0","0.0","72","77","68","  190","  190","21.0","30.0","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-08-09","6.04",,"0.00","0.0","0.0","72","83","66","  350","   10","13.0","17.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-08-10","8.05",,"0.61","0.0","0.0","72","83","61","  200","  200","21.9","28.0","    1",,"    1",,,,"    1",
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-08-11","7.16",,"0.00","0.0","0.0","67","77","59","  330","  310","21.0","28.0","    1","    1",,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-08-12","6.71",,"0.13","0.0","0.0","68","81","58","  190","  180","16.1","21.9","    1",,"    1",,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-08-13","8.50",,"0.02","0.0","0.0","72","81","67","  290","  300","18.1","27.1",,,"    1",,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-08-14","4.92",,"0.00","0.0","0.0","72","79","64","  270","  180","13.0","31.1",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-08-15","4.47",,"0.23","0.0","0.0","69","80","63","  200","   50","10.1","16.1","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-08-16","3.80",,"0.47","0.0","0.0","70","79","66","  180","  190","10.1","13.0","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-08-17","10.51",,"0.06","0.0","0.0","74","83","67","  130","  200","16.1","23.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-08-18","8.28",,"0.20","0.0","0.0","70","76","62","  300","  300","16.1","23.0","    1",,"    1",,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-08-19","5.37",,"0.42","0.0","0.0","62","65","60","  200","  200","14.1","19.0","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-08-20","8.28",,"0.00","0.0","0.0","68","81","60","  200","  190","17.0","25.1",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-08-21","5.82",,"0.02","0.0","0.0","70","74","59","  360","  360","16.1","21.9","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-08-22","5.59",,"0.00","0.0","0.0","65","76","53","  340","  340","18.1","23.9",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-08-23","3.36",,"0.00","0.0","0.0","66","79","53","  250","  210","8.9","14.1",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-08-24","8.05",,"0.42","0.0","0.0","66","81","54","  190","  200","19.9","25.9","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-08-25","5.59",,"0.44","0.0","0.0","65","74","61","  350","  350","13.0","16.1","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-08-26","6.49",,"0.19","0.0","0.0","69","78","63","   10","   10","21.0","25.1","    1",,"    1",,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-08-27","5.14",,"0.00","0.0","0.0","65","72","59","  350","  360","14.1","15.0","    1","    1",,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-08-28","6.26",,"0.00","0.0","0.0","66","81","56","  190","  200","19.9","27.1","    1","    1",,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-08-29","8.72",,"0.00","0.0","0.0","72","82","66","  200","  210","18.1","25.1",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-08-30","9.40",,"0.05","0.0","0.0","73","81","60","  330","  330","25.1","32.0","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-08-31","7.61",,"0.00","0.0","0.0","63","69","53","  340","  340","17.0","23.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-09-01","2.46",,"0.00","0.0","0.0","62","76","50","  270","  150","8.1","11.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-09-02","8.50",,"0.00","0.0","0.0","65","79","53","  180","  200","18.1","25.1",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-09-03","6.04",,"0.00","0.0","0.0","74","84","68","  200","  190","13.0","15.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-09-04","2.68",,"0.00","0.0","0.0","75","90","64","  330","  180","8.1","11.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-09-05","2.24",,"0.00","0.0","0.0","78","90","69","  300","  300","8.9","12.1",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-09-06","2.46",,"0.00","0.0","0.0","79","92","69","   30","   20","8.1","12.1","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-09-07","5.14",,"1.19","0.0","0.0","76","89","69","  290","  280","23.9","31.1","    1",,"    1",,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-09-08","7.83",,"0.36","0.0","0.0","74","84","69","  200","  210","17.0","21.9","    1",,"    1",,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-09-09","5.82",,"0.00","0.0","0.0","69","75","63","  340","   20","12.1","15.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-09-10","5.37",,"0.72","0.0","0.0","66","70","63","  350","  260","12.1","16.1","    1",,"    1",,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-09-11","5.37",,"0.00","0.0","0.0","64","67","62","  350","  350","13.0","15.0","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-09-12","3.80",,"0.00","0.0","0.0","68","79","61","  200","  190","13.0","17.0","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-09-13","2.91",,"0.29","0.0","0.0","67","71","58","  280","  290","13.0","17.0","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-09-14","6.26",,"0.00","0.0","0.0","62","70","53","  330","  330","18.1","23.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-09-15","5.37",,"0.00","0.0","0.0","60","69","51","  330","  340","17.0","19.9",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-09-16","8.95",,"0.00","0.0","0.0","62","73","54","  330","  330","23.0","28.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-09-17","3.80",,"0.00","0.0","0.0","62","74","50","  220","  210","10.1","14.1",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-09-18","3.13",,"0.10","0.0","0.0","62","64","58","  190","  190","10.1","13.0","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-09-19","7.83",,"0.25","0.0","0.0","62","64","60","  300","  310","17.0","23.0","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-09-20","3.58",,"0.00","0.0","0.0","62","70","50","  310","  320","13.0","17.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-09-21","2.68",,"0.00","0.0","0.0","58","71","47","  360","  330","10.1","14.1",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-09-22","3.13",,"0.00","0.0","0.0","59","75","47","  220","  230","10.1","17.0","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-09-23","2.01",,"0.00","0.0","0.0","61","71","52","   90","  160","8.9","13.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-09-24","2.24",,"0.00","0.0","0.0","61","72","53","  150","  140","8.1","8.9",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-09-25","3.36",,"0.00","0.0","0.0","59","72","49","  320","  310","12.1","15.0","    1",,,,,,"    1",
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-09-26","4.92",,"0.00","0.0","0.0","59","67","48","  330","  330","15.0","19.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-09-27","2.46",,"0.00","0.0","0.0","55","69","45","  300","  300","8.9","11.0","    1","    1",,,,,"    1",
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-09-28","1.79",,"0.00","0.0","0.0","58","74","46","  330","  320","6.9","8.9",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-09-29","3.80",,"0.00","0.0","0.0","58","66","51","  130","  170","8.9","11.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-09-30","4.03",,"0.00","0.0","0.0","62","73","53","  320","  330","15.0","19.0","    1",,,,,,,
