"","q_quant","risingerp","fallingerp","hyst_index","flsh_index","run_id","storm_id","start","end","tot_q_m3","tot_constit_mgN","duration_hrs","water_yield_mm","constit_yield_mm","intensity_m3_hr","filter_para","sf_thresh"
"8661",0.75,0.766419567632139,0.496144855523236,0.270274712108903,-0.0040612480295602,"FC = 0.996, SFT = 0.1","storm_90","2023-08-30 04:30:00","2023-08-30 09:30:00",2183.67156181551,9119053.42653163,5.25,0.0453985771687216,0.189585310322903,415.937440345811,0.996,"0.1"
"8662",0.76,0.779175439055627,0.511421271303908,0.267754167751719,-0.0040612480295602,"FC = 0.996, SFT = 0.1","storm_90","2023-08-30 04:30:00","2023-08-30 09:30:00",2183.67156181551,9119053.42653163,5.25,0.0453985771687216,0.189585310322903,415.937440345811,0.996,"0.1"
"8663",0.77,0.791931310479115,0.526697687084579,0.265233623394536,-0.0040612480295602,"FC = 0.996, SFT = 0.1","storm_90","2023-08-30 04:30:00","2023-08-30 09:30:00",2183.67156181551,9119053.42653163,5.25,0.0453985771687216,0.189585310322903,415.937440345811,0.996,"0.1"
"8664",0.78,0.804687181902603,0.54197410286525,0.262713079037352,-0.0040612480295602,"FC = 0.996, SFT = 0.1","storm_90","2023-08-30 04:30:00","2023-08-30 09:30:00",2183.67156181551,9119053.42653163,5.25,0.0453985771687216,0.189585310322903,415.937440345811,0.996,"0.1"
"8665",0.79,0.817443053326091,0.557250518645922,0.260192534680169,-0.0040612480295602,"FC = 0.996, SFT = 0.1","storm_90","2023-08-30 04:30:00","2023-08-30 09:30:00",2183.67156181551,9119053.42653163,5.25,0.0453985771687216,0.189585310322903,415.937440345811,0.996,"0.1"
"8666",0.8,0.830198924749578,0.572526934426594,0.257671990322985,-0.0040612480295602,"FC = 0.996, SFT = 0.1","storm_90","2023-08-30 04:30:00","2023-08-30 09:30:00",2183.67156181551,9119053.42653163,5.25,0.0453985771687216,0.189585310322903,415.937440345811,0.996,"0.1"
"8667",0.81,0.842954796173066,0.587803350207265,0.255151445965802,-0.0040612480295602,"FC = 0.996, SFT = 0.1","storm_90","2023-08-30 04:30:00","2023-08-30 09:30:00",2183.67156181551,9119053.42653163,5.25,0.0453985771687216,0.189585310322903,415.937440345811,0.996,"0.1"
"8668",0.82,0.855710667596554,0.603079765987936,0.252630901608618,-0.0040612480295602,"FC = 0.996, SFT = 0.1","storm_90","2023-08-30 04:30:00","2023-08-30 09:30:00",2183.67156181551,9119053.42653163,5.25,0.0453985771687216,0.189585310322903,415.937440345811,0.996,"0.1"
"8669",0.83,0.868466539020042,0.618356181768608,0.250110357251434,-0.0040612480295602,"FC = 0.996, SFT = 0.1","storm_90","2023-08-30 04:30:00","2023-08-30 09:30:00",2183.67156181551,9119053.42653163,5.25,0.0453985771687216,0.189585310322903,415.937440345811,0.996,"0.1"
"8670",0.84,NA,0.633632597549279,NA,-0.0040612480295602,"FC = 0.996, SFT = 0.1","storm_90","2023-08-30 04:30:00","2023-08-30 09:30:00",2183.67156181551,9119053.42653163,5.25,0.0453985771687216,0.189585310322903,415.937440345811,0.996,"0.1"
"8671",0.85,NA,0.648909013329951,NA,-0.0040612480295602,"FC = 0.996, SFT = 0.1","storm_90","2023-08-30 04:30:00","2023-08-30 09:30:00",2183.67156181551,9119053.42653163,5.25,0.0453985771687216,0.189585310322903,415.937440345811,0.996,"0.1"
"8672",0.86,NA,0.664185429110622,NA,-0.0040612480295602,"FC = 0.996, SFT = 0.1","storm_90","2023-08-30 04:30:00","2023-08-30 09:30:00",2183.67156181551,9119053.42653163,5.25,0.0453985771687216,0.189585310322903,415.937440345811,0.996,"0.1"
"8673",0.87,NA,0.679461844891293,NA,-0.0040612480295602,"FC = 0.996, SFT = 0.1","storm_90","2023-08-30 04:30:00","2023-08-30 09:30:00",2183.67156181551,9119053.42653163,5.25,0.0453985771687216,0.189585310322903,415.937440345811,0.996,"0.1"
"8674",0.88,NA,0.694738260671965,NA,-0.0040612480295602,"FC = 0.996, SFT = 0.1","storm_90","2023-08-30 04:30:00","2023-08-30 09:30:00",2183.67156181551,9119053.42653163,5.25,0.0453985771687216,0.189585310322903,415.937440345811,0.996,"0.1"
"8675",0.89,NA,0.710014676452636,NA,-0.0040612480295602,"FC = 0.996, SFT = 0.1","storm_90","2023-08-30 04:30:00","2023-08-30 09:30:00",2183.67156181551,9119053.42653163,5.25,0.0453985771687216,0.189585310322903,415.937440345811,0.996,"0.1"
"8676",0.9,NA,0.725291092233308,NA,-0.0040612480295602,"FC = 0.996, SFT = 0.1","storm_90","2023-08-30 04:30:00","2023-08-30 09:30:00",2183.67156181551,9119053.42653163,5.25,0.0453985771687216,0.189585310322903,415.937440345811,0.996,"0.1"
"8677",0.91,NA,0.740567508013979,NA,-0.0040612480295602,"FC = 0.996, SFT = 0.1","storm_90","2023-08-30 04:30:00","2023-08-30 09:30:00",2183.67156181551,9119053.42653163,5.25,0.0453985771687216,0.189585310322903,415.937440345811,0.996,"0.1"
"8678",0.92,NA,0.755843923794651,NA,-0.0040612480295602,"FC = 0.996, SFT = 0.1","storm_90","2023-08-30 04:30:00","2023-08-30 09:30:00",2183.67156181551,9119053.42653163,5.25,0.0453985771687216,0.189585310322903,415.937440345811,0.996,"0.1"
"8679",0.93,NA,0.771120339575322,NA,-0.0040612480295602,"FC = 0.996, SFT = 0.1","storm_90","2023-08-30 04:30:00","2023-08-30 09:30:00",2183.67156181551,9119053.42653163,5.25,0.0453985771687216,0.189585310322903,415.937440345811,0.996,"0.1"
"8680",0.94,NA,0.786396755355994,NA,-0.0040612480295602,"FC = 0.996, SFT = 0.1","storm_90","2023-08-30 04:30:00","2023-08-30 09:30:00",2183.67156181551,9119053.42653163,5.25,0.0453985771687216,0.189585310322903,415.937440345811,0.996,"0.1"
"8681",0.95,NA,0.801673171136665,NA,-0.0040612480295602,"FC = 0.996, SFT = 0.1","storm_90","2023-08-30 04:30:00","2023-08-30 09:30:00",2183.67156181551,9119053.42653163,5.25,0.0453985771687216,0.189585310322903,415.937440345811,0.996,"0.1"
"8682",0.96,NA,0.816949586917337,NA,-0.0040612480295602,"FC = 0.996, SFT = 0.1","storm_90","2023-08-30 04:30:00","2023-08-30 09:30:00",2183.67156181551,9119053.42653163,5.25,0.0453985771687216,0.189585310322903,415.937440345811,0.996,"0.1"
"8683",0.97,NA,0.832226002698008,NA,-0.0040612480295602,"FC = 0.996, SFT = 0.1","storm_90","2023-08-30 04:30:00","2023-08-30 09:30:00",2183.67156181551,9119053.42653163,5.25,0.0453985771687216,0.189585310322903,415.937440345811,0.996,"0.1"
"8684",0.98,NA,0.847502418478679,NA,-0.0040612480295602,"FC = 0.996, SFT = 0.1","storm_90","2023-08-30 04:30:00","2023-08-30 09:30:00",2183.67156181551,9119053.42653163,5.25,0.0453985771687216,0.189585310322903,415.937440345811,0.996,"0.1"
"8685",0.99,NA,0.862778834259351,NA,-0.0040612480295602,"FC = 0.996, SFT = 0.1","storm_90","2023-08-30 04:30:00","2023-08-30 09:30:00",2183.67156181551,9119053.42653163,5.25,0.0453985771687216,0.189585310322903,415.937440345811,0.996,"0.1"
"8686",1,NA,0.878055250040022,NA,-0.0040612480295602,"FC = 0.996, SFT = 0.1","storm_90","2023-08-30 04:30:00","2023-08-30 09:30:00",2183.67156181551,9119053.42653163,5.25,0.0453985771687216,0.189585310322903,415.937440345811,0.996,"0.1"
"8687",0,NA,0.890067446659346,NA,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8688",0.01,NA,0.893034115784361,NA,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8689",0.02,NA,0.907296220845596,NA,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8690",0.03,NA,0.910209836570943,NA,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8691",0.04,NA,0.903816195372547,NA,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8692",0.05,NA,0.923895263806428,NA,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8693",0.06,NA,0.976325158369689,NA,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8694",0.07,NA,0.974211489394242,NA,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8695",0.08,NA,0.978373619858481,NA,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8696",0.09,NA,0.964270965001723,NA,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8697",0.1,NA,0.963137459771236,NA,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8698",0.11,NA,0.956887239099192,NA,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8699",0.12,0.756792158366234,0.971143627067261,-0.214351468701027,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8700",0.13,0.746627237363345,0.958339656851902,-0.211712419488558,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8701",0.14,0.751648084084549,0.934732641628963,-0.183084557544414,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8702",0.15,0.76528608591439,0.925804113634226,-0.160518027719836,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8703",0.16,0.723806616052543,0.933423542218732,-0.209616926166189,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8704",0.17,0.742842623538749,0.900673509610617,-0.157830886071868,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8705",0.18,0.744470094468715,0.891641995226058,-0.147171900757343,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8706",0.19,0.746700102784995,0.862214844662138,-0.115514741877143,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8707",0.2,0.752717015266751,0.844305093941939,-0.0915880786751877,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8708",0.21,0.758733927748508,0.797986721969335,-0.0392527942208268,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8709",0.22,0.76012675145329,0.751025650414068,0.00910110103922201,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8710",0.23,0.745765597862348,0.745061869029869,0.000703728832478934,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8711",0.24,0.731404444271407,0.703466293195047,0.02793815107636,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8712",0.25,0.717043290680466,0.661958167416316,0.0550851232641495,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8713",0.26,0.715930459577429,0.633934384747251,0.0819960748301776,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8714",0.27,0.7290731801365,0.602398735830541,0.126674444305958,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8715",0.28,0.742215900695571,0.583739405554962,0.158476495140609,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8716",0.29,0.755358621254642,0.560756947149576,0.194601674105066,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8717",0.3,0.755101152507399,0.557815980961455,0.197285171545944,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8718",0.31,0.74650594369641,0.541677640967816,0.204828302728594,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8719",0.32,0.737910734885421,0.505478082550446,0.232432652334975,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8720",0.33,0.729315526074432,0.500886098288284,0.228429427786148,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8721",0.34,0.720720317263443,0.474445620345557,0.246274696917886,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8722",0.35,0.715883229657823,0.488627244579936,0.227255985077888,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8723",0.36,0.716436904456213,0.454534021440809,0.261902883015403,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8724",0.37,0.716990579254602,0.442298373913918,0.274692205340684,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8725",0.38,0.717544254052991,0.439963450965479,0.277580803087512,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8726",0.39,0.71809792885138,0.459903893125466,0.258194035725914,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8727",0.4,0.718651603649769,0.418694060550977,0.299957543098792,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8728",0.41,0.719205278448158,0.42988292492587,0.289322353522288,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8729",0.42,0.719758953246547,0.418456174892131,0.301302778354416,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8730",0.43,0.721157122067802,0.402733488447868,0.318423633619934,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8731",0.44,0.723669482230258,0.39610749721354,0.327561985016718,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8732",0.45,0.726181842392715,0.389026458970733,0.337155383421982,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8733",0.46,0.728694202555172,0.399585464284675,0.329108738270497,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8734",0.47,0.731206562717629,0.385153658315382,0.346052904402247,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8735",0.48,0.733718922880086,0.394433891164908,0.339285031715177,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8736",0.49,0.736231283042542,0.402923529684671,0.333307753357871,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8737",0.5,0.736351466572622,0.373126332630002,0.36322513394262,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8738",0.51,0.735934672392125,0.379715359973681,0.356219312418445,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8739",0.52,0.735517878211629,0.378468725940946,0.357049152270682,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8740",0.53,0.735101084031132,0.378657670101869,0.356443413929263,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8741",0.54,0.734684289850635,0.37485972392497,0.359824565925665,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8742",0.55,0.734267495670139,0.372708244102415,0.361559251567724,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8743",0.56,0.733850701489642,0.367460958622392,0.36638974286725,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8744",0.57,0.733433907309145,0.375903241260516,0.357530666048629,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8745",0.58,0.733017113128648,0.381197824881036,0.351819288247613,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8746",0.59,0.72795624265654,0.357360444608909,0.37059579804763,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8747",0.6,0.719250496847049,0.367219261159724,0.352031235687324,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8748",0.61,0.710544751037557,0.354557913067944,0.355986837969613,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8749",0.62,0.701839005228066,0.341738274361066,0.360100730867,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8750",0.63,0.699581739894634,0.346987512000686,0.352594227893948,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8751",0.64,0.699874993412302,0.33478608100092,0.365088912411382,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8752",0.65,0.70016824692997,0.318945731231522,0.381222515698447,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8753",0.66,0.700461500447637,0.303847727099061,0.396613773348576,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8754",0.67,0.700754753965305,0.27915238537495,0.421602368590354,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8755",0.68,0.701048007482972,0.286758777289986,0.414289230192986,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8756",0.69,0.701458613272769,0.294365169205022,0.407093444067747,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8757",0.7,0.702146817944363,0.30433835664454,0.397808461299823,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
"8758",0.71,0.702835022615957,0.247671360653911,0.455163661962046,-0.462055901696152,"FC = 0.996, SFT = 0.1","storm_91","2023-08-30 19:15:00","2023-09-04 06:45:00",306020.458112323,1027823186.58207,145.75,6.36217168632688,21.3684654175066,2099.62578464716,0.996,"0.1"
