"","datetime","smooth_st_flow","total_flow","storm_id","q_cms","conc","rescaled_conc","time_step","norm_tot_q","norm_c","norm_ts","filter_para","sf_thresh","run_id"
"265",2020-06-06 00:00:00,0.0146340407292975,0.0198,"storm_9",0.0198,21.109,0.321393999897871,60,0.100907029478458,0.857535098171269,0.776315789473684,"0.99","0.01","FC = 0.99, SFT = 0.01"
"266",2020-06-06 00:30:00,0.0145829872423889,0.0197,"storm_9",0.0197,20.8,0.315494234795486,61,0.100340136054422,0.841527223747604,0.789473684210526,"0.99","0.01","FC = 0.99, SFT = 0.01"
"267",2020-06-06 01:00:00,0.0144272927647286,0.0197,"storm_9",0.0197,20.704,0.313661298064648,62,0.100340136054422,0.83655390353831,0.802631578947368,"0.99","0.01","FC = 0.99, SFT = 0.01"
"268",2020-06-06 01:30:00,0.0141252925187272,0.0195,"storm_9",0.0195,20.503,0.309823586784456,63,0.0992063492063492,0.826141014350101,0.815789473684211,"0.99","0.01","FC = 0.99, SFT = 0.01"
"269",2020-06-06 02:00:00,0.0136946419333119,0.019,"storm_9",0.019,20.326,0.306444109686973,64,0.0963718820861678,0.816971455214215,0.828947368421053,"0.99","0.01","FC = 0.99, SFT = 0.01"
"270",2020-06-06 02:30:00,0.0132154579297826,0.0183,"storm_9",0.0183,20.352,0.306940530051575,65,0.0924036281179138,0.818318396104232,0.842105263157895,"0.99","0.01","FC = 0.99, SFT = 0.01"
"271",2020-06-06 03:00:00,0.0127654893297909,0.0178,"storm_9",0.0178,20.422,0.308277046417811,66,0.0895691609977324,0.821944775423509,0.855263157894737,"0.99","0.01","FC = 0.99, SFT = 0.01"
"272",2020-06-06 03:30:00,0.0123714414658796,0.0175,"storm_9",0.0175,20.273,0.305432175866823,67,0.0878684807256236,0.814225768015334,0.868421052631579,"0.99","0.01","FC = 0.99, SFT = 0.01"
"273",2020-06-06 04:00:00,0.0120287706374059,0.0172,"storm_9",0.0172,20.118,0.302472746770158,68,0.0861678004535147,0.806195928094078,0.881578947368421,"0.99","0.01","FC = 0.99, SFT = 0.01"
"274",2020-06-06 04:30:00,0.011725902033931,0.0169,"storm_9",0.0169,19.995,0.300124296583772,69,0.0844671201814059,0.799823861575921,0.894736842105263,"0.99","0.01","FC = 0.99, SFT = 0.01"
"275",2020-06-06 05:00:00,0.0114414385827563,0.0167,"storm_9",0.0167,19.965,0.299551503855385,70,0.0833333333333333,0.798269699010516,0.907894736842105,"0.99","0.01","FC = 0.99, SFT = 0.01"
"276",2020-06-06 05:30:00,0.0111610585029218,0.0165,"storm_9",0.0165,19.882,0.297966777306848,71,0.0821995464852608,0.793969849246231,0.921052631578947,"0.99","0.01","FC = 0.99, SFT = 0.01"
"277",2020-06-06 06:00:00,0.0109054892832835,0.0161,"storm_9",0.0161,19.696,0.294415462390849,72,0.0799319727891156,0.784334041340724,0.934210526315789,"0.99","0.01","FC = 0.99, SFT = 0.01"
"278",2020-06-06 06:30:00,0.0107085175053003,0.0159,"storm_9",0.0159,19.505,0.290768682020119,73,0.0787981859410431,0.774439206340983,0.947368421052632,"0.99","0.01","FC = 0.99, SFT = 0.01"
"279",2020-06-06 07:00:00,0.0105765924383091,0.0158,"storm_9",0.0158,19.413,0.289012117653066,74,0.0782312925170068,0.769673107807077,0.960526315789474,"0.99","0.01","FC = 0.99, SFT = 0.01"
"280",2020-06-06 07:30:00,0.0104825771564051,0.0158,"storm_9",0.0158,19.254,0.285976316192616,75,0.0782312925170068,0.761436046210434,0.973684210526316,"0.99","0.01","FC = 0.99, SFT = 0.01"
"281",2020-06-06 08:00:00,0.0103782411754946,0.0158,"storm_9",0.0158,19.197,0.284888010008681,76,0.0782312925170068,0.758483137336165,0.986842105263158,"0.99","0.01","FC = 0.99, SFT = 0.01"
"282",2020-06-06 08:30:00,0.0102187651346539,0.0157,"storm_9",0.0157,18.792,0.277155308175458,77,0.0776643990929705,0.737501942703207,1,"0.99","0.01","FC = 0.99, SFT = 0.01"
"283",2020-06-10 19:00:00,0.0133228221662813,0.0098,"storm_10",0.0098,12.572,0.158396282489915,1,0,1,0,"0.99","0.01","FC = 0.99, SFT = 0.01"
"284",2020-06-10 19:30:00,0.0161850408895153,0.0371,"storm_10",0.0371,8.678,0.0840477863452995,2,1,0.409104704097117,0.333333333333333,"0.99","0.01","FC = 0.99, SFT = 0.01"
"285",2020-06-10 20:00:00,0.0146557868144366,0.0185,"storm_10",0.0185,5.982,0.0325728131542665,3,0.318681318681319,0,0.666666666666667,"0.99","0.01","FC = 0.99, SFT = 0.01"
"286",2020-06-10 20:30:00,0.0114300616495096,0.0107,"storm_10",0.0107,6.803,0.0482482408211204,4,0.032967032967033,0.124582701062215,1,"0.99","0.01","FC = 0.99, SFT = 0.01"
